"GEO_ID","NAME","P012A001","P012A002","P012A003","P012A004","P012A005","P012A006","P012A007","P012A008","P012A009","P012A010","P012A011","P012A012","P012A013","P012A014","P012A015","P012A016","P012A017","P012A018","P012A019","P012A020","P012A021","P012A022","P012A023","P012A024","P012A025","P012A026","P012A027","P012A028","P012A029","P012A030","P012A031","P012A032","P012A033","P012A034","P012A035","P012A036","P012A037","P012A038","P012A039","P012A040","P012A041","P012A042","P012A043","P012A044","P012A045","P012A046","P012A047","P012A048","P012A049"
"id","Geographic Area Name","Total","Total!!Male","Total!!Male!!Under 5 years","Total!!Male!!5 to 9 years","Total!!Male!!10 to 14 years","Total!!Male!!15 to 17 years","Total!!Male!!18 and 19 years","Total!!Male!!20 years","Total!!Male!!21 years","Total!!Male!!22 to 24 years","Total!!Male!!25 to 29 years","Total!!Male!!30 to 34 years","Total!!Male!!35 to 39 years","Total!!Male!!40 to 44 years","Total!!Male!!45 to 49 years","Total!!Male!!50 to 54 years","Total!!Male!!55 to 59 years","Total!!Male!!60 and 61 years","Total!!Male!!62 to 64 years","Total!!Male!!65 and 66 years","Total!!Male!!67 to 69 years","Total!!Male!!70 to 74 years","Total!!Male!!75 to 79 years","Total!!Male!!80 to 84 years","Total!!Male!!85 years and over","Total!!Female","Total!!Female!!Under 5 years","Total!!Female!!5 to 9 years","Total!!Female!!10 to 14 years","Total!!Female!!15 to 17 years","Total!!Female!!18 and 19 years","Total!!Female!!20 years","Total!!Female!!21 years","Total!!Female!!22 to 24 years","Total!!Female!!25 to 29 years","Total!!Female!!30 to 34 years","Total!!Female!!35 to 39 years","Total!!Female!!40 to 44 years","Total!!Female!!45 to 49 years","Total!!Female!!50 to 54 years","Total!!Female!!55 to 59 years","Total!!Female!!60 and 61 years","Total!!Female!!62 to 64 years","Total!!Female!!65 and 66 years","Total!!Female!!67 to 69 years","Total!!Female!!70 to 74 years","Total!!Female!!75 to 79 years","Total!!Female!!80 to 84 years","Total!!Female!!85 years and over"
"1000000US370630018073020","Block 3020, Block Group 3, Census Tract 18.07, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630018073021","Block 3021, Block Group 3, Census Tract 18.07, Durham County, North Carolina","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630018073022","Block 3022, Block Group 3, Census Tract 18.07, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630018073023","Block 3023, Block Group 3, Census Tract 18.07, Durham County, North Carolina","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630018073024","Block 3024, Block Group 3, Census Tract 18.07, Durham County, North Carolina","7","5","2","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630018073025","Block 3025, Block Group 3, Census Tract 18.07, Durham County, North Carolina","29","12","2","0","0","0","0","0","0","0","1","1","1","3","1","0","1","0","1","0","0","1","0","0","0","17","1","0","0","3","0","0","0","0","3","3","0","2","3","0","0","0","1","0","1","0","0","0","0"
"1000000US370630018073026","Block 3026, Block Group 3, Census Tract 18.07, Durham County, North Carolina","7","3","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","4","1","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630018073027","Block 3027, Block Group 3, Census Tract 18.07, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630018073028","Block 3028, Block Group 3, Census Tract 18.07, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630018073029","Block 3029, Block Group 3, Census Tract 18.07, Durham County, North Carolina","9","4","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","5","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","1","0"
"1000000US370630018073030","Block 3030, Block Group 3, Census Tract 18.07, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630018073031","Block 3031, Block Group 3, Census Tract 18.07, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630018073032","Block 3032, Block Group 3, Census Tract 18.07, Durham County, North Carolina","11","5","0","0","0","0","0","0","0","0","0","1","0","2","0","1","0","0","0","0","1","0","0","0","0","6","0","0","0","0","1","0","0","0","0","0","1","0","0","1","1","0","1","0","0","0","0","0","1"
"1000000US370630018073033","Block 3033, Block Group 3, Census Tract 18.07, Durham County, North Carolina","13","7","0","0","0","0","0","0","0","1","1","2","0","0","1","0","1","0","1","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","1","0","0","1","0","0","0","0"
"1000000US370630018073034","Block 3034, Block Group 3, Census Tract 18.07, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630018073035","Block 3035, Block Group 3, Census Tract 18.07, Durham County, North Carolina","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630018073036","Block 3036, Block Group 3, Census Tract 18.07, Durham County, North Carolina","20","12","0","1","1","0","0","0","0","1","1","1","0","0","3","3","0","1","0","0","0","0","0","0","0","8","0","0","0","0","0","0","1","0","1","0","0","0","2","3","0","0","0","0","0","0","1","0","0"
"1000000US370630018073037","Block 3037, Block Group 3, Census Tract 18.07, Durham County, North Carolina","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0"
"1000000US370630018073040","Block 3040, Block Group 3, Census Tract 18.07, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630018073041","Block 3041, Block Group 3, Census Tract 18.07, Durham County, North Carolina","14","8","0","0","0","0","0","0","0","0","3","0","0","0","1","1","2","1","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","2","0","0","0"
"1000000US370630018073042","Block 3042, Block Group 3, Census Tract 18.07, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630018073043","Block 3043, Block Group 3, Census Tract 18.07, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630018073044","Block 3044, Block Group 3, Census Tract 18.07, Durham County, North Carolina","6","3","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630018073039","Block 3039, Block Group 3, Census Tract 18.07, Durham County, North Carolina","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"1000000US370630018073038","Block 3038, Block Group 3, Census Tract 18.07, Durham County, North Carolina","26","15","0","1","1","0","0","0","0","0","0","0","0","3","2","2","0","3","0","1","0","1","0","0","1","11","0","1","0","0","0","0","0","0","0","0","0","0","1","1","2","1","0","0","0","2","1","0","2"
"1000000US370630018081021","Block 1021, Block Group 1, Census Tract 18.08, Durham County, North Carolina","5","3","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"1000000US370630018081042","Block 1042, Block Group 1, Census Tract 18.08, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630018081000","Block 1000, Block Group 1, Census Tract 18.08, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630018081001","Block 1001, Block Group 1, Census Tract 18.08, Durham County, North Carolina","47","22","0","1","0","0","0","0","0","3","3","1","1","0","2","3","0","0","3","0","1","2","0","2","0","25","0","2","0","0","1","0","0","0","2","0","5","2","2","2","1","0","3","0","2","1","1","1","0"
"1000000US370630018081003","Block 1003, Block Group 1, Census Tract 18.08, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630018081004","Block 1004, Block Group 1, Census Tract 18.08, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630018081005","Block 1005, Block Group 1, Census Tract 18.08, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630018081006","Block 1006, Block Group 1, Census Tract 18.08, Durham County, North Carolina","9","4","1","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","5","1","0","0","0","1","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0"
"1000000US370630018081007","Block 1007, Block Group 1, Census Tract 18.08, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630018081008","Block 1008, Block Group 1, Census Tract 18.08, Durham County, North Carolina","11","7","1","0","0","0","0","0","0","0","3","1","0","1","0","0","1","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0"
"1000000US370630018081009","Block 1009, Block Group 1, Census Tract 18.08, Durham County, North Carolina","25","15","2","2","1","1","0","0","0","1","1","1","2","2","1","1","0","0","0","0","0","0","0","0","0","10","2","3","0","1","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0"
"1000000US370630018081010","Block 1010, Block Group 1, Census Tract 18.08, Durham County, North Carolina","22","12","3","1","0","0","0","0","0","0","2","2","1","2","1","0","0","0","0","0","0","0","0","0","0","10","1","2","0","0","0","0","0","1","1","3","1","0","0","0","0","0","0","0","1","0","0","0","0"
"1000000US370630018081012","Block 1012, Block Group 1, Census Tract 18.08, Durham County, North Carolina","14","7","1","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","3","0","0","0","7","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","1","0","1","1","1","0","0","0"
"1000000US370630018081014","Block 1014, Block Group 1, Census Tract 18.08, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630018081015","Block 1015, Block Group 1, Census Tract 18.08, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630018081016","Block 1016, Block Group 1, Census Tract 18.08, Durham County, North Carolina","10","5","0","0","0","0","0","0","0","0","0","0","1","0","0","2","0","1","0","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","0","1","0","0","0","2","1","0","0","0","0","0","0","0","1"
"1000000US370630018081017","Block 1017, Block Group 1, Census Tract 18.08, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630018081018","Block 1018, Block Group 1, Census Tract 18.08, Durham County, North Carolina","2","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"1000000US370630018081020","Block 1020, Block Group 1, Census Tract 18.08, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630018081011","Block 1011, Block Group 1, Census Tract 18.08, Durham County, North Carolina","41","22","1","4","0","0","0","0","0","0","0","2","5","5","3","0","0","0","1","1","0","0","0","0","0","19","3","1","0","0","0","0","0","0","1","3","2","1","3","0","2","1","2","0","0","0","0","0","0"
"1000000US370630018081002","Block 1002, Block Group 1, Census Tract 18.08, Durham County, North Carolina","49","23","1","1","1","0","0","0","0","0","1","0","0","2","3","3","3","1","1","1","0","2","3","0","0","26","0","0","0","1","0","0","0","1","0","0","1","2","1","6","3","1","0","2","2","2","2","2","0"
"1000000US370630018081013","Block 1013, Block Group 1, Census Tract 18.08, Durham County, North Carolina","109","55","3","5","3","1","1","1","0","0","1","6","5","7","6","4","1","2","2","2","3","2","0","0","0","54","0","1","5","0","2","1","1","1","5","4","5","7","5","4","2","2","3","1","1","2","2","0","0"
"1000000US370630018081019","Block 1019, Block Group 1, Census Tract 18.08, Durham County, North Carolina","5","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0"
"1000000US370630018081022","Block 1022, Block Group 1, Census Tract 18.08, Durham County, North Carolina","16","8","1","0","1","1","0","0","0","0","0","1","0","1","0","1","1","0","0","0","1","0","0","0","0","8","0","1","0","1","0","0","0","0","1","0","1","0","2","0","0","0","0","0","0","1","0","0","1"
"1000000US370630018081023","Block 1023, Block Group 1, Census Tract 18.08, Durham County, North Carolina","29","16","0","1","3","1","0","1","0","0","0","0","0","2","2","3","0","2","0","1","0","0","0","0","0","13","0","1","0","2","0","0","0","0","0","0","1","2","2","3","0","1","0","0","1","0","0","0","0"
"1000000US370630018081024","Block 1024, Block Group 1, Census Tract 18.08, Durham County, North Carolina","14","9","0","0","0","0","0","0","0","0","1","1","1","0","2","3","0","1","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","1","0","0","1","0","0","0","0"
"1000000US370630018081025","Block 1025, Block Group 1, Census Tract 18.08, Durham County, North Carolina","9","5","0","1","0","0","0","0","1","0","0","0","0","1","0","1","0","0","1","0","0","0","0","0","0","4","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0"
"1000000US370630018081026","Block 1026, Block Group 1, Census Tract 18.08, Durham County, North Carolina","14","4","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","1","0","0","10","1","1","0","0","0","0","0","0","0","1","1","1","0","0","2","1","0","0","0","0","1","0","1"
"1000000US370630018081027","Block 1027, Block Group 1, Census Tract 18.08, Durham County, North Carolina","38","18","1","1","2","0","0","0","0","1","1","1","4","3","1","0","0","0","0","1","1","0","1","0","0","20","3","0","0","0","0","1","0","1","5","3","3","0","0","1","1","0","2","0","0","0","0","0","0"
"1000000US370630018081028","Block 1028, Block Group 1, Census Tract 18.08, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630018081029","Block 1029, Block Group 1, Census Tract 18.08, Durham County, North Carolina","77","40","2","3","3","1","0","1","0","3","2","4","0","2","3","0","6","2","1","2","0","3","0","1","1","37","0","0","0","3","1","0","1","3","0","2","0","2","3","13","1","1","0","2","2","0","2","0","1"
"1000000US370630018081030","Block 1030, Block Group 1, Census Tract 18.08, Durham County, North Carolina","13","6","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","2","1","0","0","0","0","1","0","7","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","2","1","0","2","0","0","0"
"1000000US370630018081031","Block 1031, Block Group 1, Census Tract 18.08, Durham County, North Carolina","136","70","7","3","1","0","0","0","0","3","10","7","5","8","4","2","6","1","2","1","2","1","3","3","1","66","3","5","1","0","0","1","0","1","13","8","6","6","2","6","5","1","3","0","0","0","1","3","1"
"1000000US370630018081032","Block 1032, Block Group 1, Census Tract 18.08, Durham County, North Carolina","19","6","1","0","0","0","0","0","0","0","0","1","0","1","2","1","0","0","0","0","0","0","0","0","0","13","1","0","4","0","0","0","0","0","1","0","0","3","0","1","2","0","0","0","0","0","0","1","0"
"1000000US370630018081033","Block 1033, Block Group 1, Census Tract 18.08, Durham County, North Carolina","23","9","3","0","0","0","0","0","0","0","1","2","1","1","0","1","0","0","0","0","0","0","0","0","0","14","3","1","0","0","1","0","0","0","2","3","1","2","0","1","0","0","0","0","0","0","0","0","0"
"1000000US370630018081034","Block 1034, Block Group 1, Census Tract 18.08, Durham County, North Carolina","26","10","0","0","0","0","0","0","0","0","4","1","1","0","1","2","0","0","0","0","0","1","0","0","0","16","2","1","0","0","0","0","0","4","1","0","0","1","2","2","0","0","0","0","1","1","0","1","0"
"1000000US370630018081035","Block 1035, Block Group 1, Census Tract 18.08, Durham County, North Carolina","7","4","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0"
"1000000US370630018081036","Block 1036, Block Group 1, Census Tract 18.08, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630018081037","Block 1037, Block Group 1, Census Tract 18.08, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630018081038","Block 1038, Block Group 1, Census Tract 18.08, Durham County, North Carolina","16","9","0","0","0","0","0","1","0","0","0","0","1","2","1","0","0","1","3","0","0","0","0","0","0","7","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","1","0","2","0","1","0","0","0"
"1000000US370630018081039","Block 1039, Block Group 1, Census Tract 18.08, Durham County, North Carolina","33","15","1","0","2","0","0","0","0","0","0","0","1","1","2","2","0","0","1","1","0","0","2","2","0","18","0","2","1","0","1","0","0","2","0","0","3","0","1","0","1","0","3","1","0","1","1","0","1"
"1000000US370630018081040","Block 1040, Block Group 1, Census Tract 18.08, Durham County, North Carolina","29","15","0","1","0","0","2","0","1","0","0","1","0","0","3","1","1","0","0","2","0","1","2","0","0","14","0","0","0","0","1","0","0","0","0","0","0","2","1","1","0","0","1","3","1","1","1","1","1"
"1000000US370630018081041","Block 1041, Block Group 1, Census Tract 18.08, Durham County, North Carolina","24","10","0","2","0","1","0","0","0","0","0","1","1","0","1","0","2","0","0","1","1","0","0","0","0","14","3","1","0","0","0","0","0","0","1","2","0","0","2","0","1","0","0","1","0","1","2","0","0"
"1000000US370630018081043","Block 1043, Block Group 1, Census Tract 18.08, Durham County, North Carolina","33","16","1","2","2","1","0","0","0","0","0","0","3","1","1","3","0","0","1","0","1","0","0","0","0","17","2","0","1","1","1","0","0","0","0","1","2","2","1","0","0","0","1","0","1","1","3","0","0"
"1000000US370630018081044","Block 1044, Block Group 1, Census Tract 18.08, Durham County, North Carolina","40","17","2","1","0","0","0","0","0","0","1","0","2","1","2","1","1","0","1","0","1","1","1","1","1","23","2","0","0","1","1","0","0","0","0","2","1","2","2","1","1","1","2","0","2","0","2","1","2"
"1000000US370630018081045","Block 1045, Block Group 1, Census Tract 18.08, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630018081046","Block 1046, Block Group 1, Census Tract 18.08, Durham County, North Carolina","6","2","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","4","0","1","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"1000000US370630018082076","Block 2076, Block Group 2, Census Tract 18.08, Durham County, North Carolina","19","8","2","0","0","0","0","0","0","0","0","1","1","0","2","2","0","0","0","0","0","0","0","0","0","11","2","0","2","0","0","1","0","0","0","1","2","0","2","1","0","0","0","0","0","0","0","0","0"
"1000000US370630018082077","Block 2077, Block Group 2, Census Tract 18.08, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630018082078","Block 2078, Block Group 2, Census Tract 18.08, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630018082079","Block 2079, Block Group 2, Census Tract 18.08, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630018082083","Block 2083, Block Group 2, Census Tract 18.08, Durham County, North Carolina","43","24","4","0","0","0","1","0","0","0","7","5","3","1","1","1","1","0","0","0","0","0","0","0","0","19","1","0","0","0","0","0","0","0","8","5","2","1","1","1","0","0","0","0","0","0","0","0","0"
"1000000US370630018082080","Block 2080, Block Group 2, Census Tract 18.08, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630018082081","Block 2081, Block Group 2, Census Tract 18.08, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630018082082","Block 2082, Block Group 2, Census Tract 18.08, Durham County, North Carolina","25","13","2","0","0","0","0","1","0","0","2","4","0","0","0","1","0","0","1","0","0","0","1","0","1","12","1","0","0","0","0","0","0","0","5","2","1","1","1","0","0","0","1","0","0","0","0","0","0"
"1000000US370630018082084","Block 2084, Block Group 2, Census Tract 18.08, Durham County, North Carolina","19","9","0","0","0","0","0","0","0","1","1","3","3","0","0","0","0","0","0","0","0","0","0","0","1","10","2","1","0","0","0","0","0","0","2","2","2","0","0","0","0","1","0","0","0","0","0","0","0"
"1000000US370630018082085","Block 2085, Block Group 2, Census Tract 18.08, Durham County, North Carolina","29","17","5","0","0","0","0","0","0","0","2","6","1","1","0","0","1","0","0","1","0","0","0","0","0","12","2","1","0","0","0","0","0","0","2","5","1","0","0","0","0","1","0","0","0","0","0","0","0"
"1000000US370630018082086","Block 2086, Block Group 2, Census Tract 18.08, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630018082087","Block 2087, Block Group 2, Census Tract 18.08, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630018082088","Block 2088, Block Group 2, Census Tract 18.08, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630018082089","Block 2089, Block Group 2, Census Tract 18.08, Durham County, North Carolina","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630018082090","Block 2090, Block Group 2, Census Tract 18.08, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630018082091","Block 2091, Block Group 2, Census Tract 18.08, Durham County, North Carolina","37","16","2","2","0","0","0","0","0","0","1","3","4","0","1","2","0","1","0","0","0","0","0","0","0","21","4","0","2","0","0","0","0","2","2","1","6","0","1","1","0","1","1","0","0","0","0","0","0"
"1000000US370630018082092","Block 2092, Block Group 2, Census Tract 18.08, Durham County, North Carolina","14","7","2","0","0","0","0","0","0","0","0","3","0","1","0","0","0","1","0","0","0","0","0","0","0","7","0","1","0","0","0","1","0","0","0","3","0","1","0","1","0","0","0","0","0","0","0","0","0"
"1000000US370630018082093","Block 2093, Block Group 2, Census Tract 18.08, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
